GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
99,2426,2088,63,83,307,4911,102.000,5.51,11.77,3.862,1.363,73.521,53.361
99,2422,2090,63,83,305,4911,100.000,3.76,11.76,3.792,1.364,73.890,53.678
99,2386,2088,64,83,305,4911,102.000,0.63,11.77,3.939,1.363,73.907,54.973
99,2376,2090,63,84,306,4911,105.000,4.00,11.76,3.734,1.364,73.297,53.726
99,2358,2090,63,83,306,4911,94.000,4.56,11.77,3.844,1.362,73.470,54.345
99,2359,2088,64,84,305,4911,86.000,2.21,11.76,3.495,1.364,72.081,51.134
99,2366,2088,63,84,305,4911,85.000,1.61,11.77,3.395,1.364,71.160,49.082
99,2368,2088,64,83,306,4911,84.000,5.20,11.76,3.328,1.365,71.134,48.968
99,2378,2088,64,84,305,4911,85.000,3.26,11.77,3.293,1.367,70.717,48.813
79,2175,2096,64,84,302,4907,70.000,8.67,11.61,3.394,1.364,70.746,48.493
90,2339,2086,63,84,303,4912,47.000,6.23,11.68,3.751,1.328,71.321,51.162
96,2385,2090,63,84,306,4912,58.000,4.66,11.69,4.535,1.309,74.397,56.739
95,2416,2090,64,85,299,4912,54.000,1.08,11.80,4.160,1.363,73.415,54.757
98,2410,2090,64,85,306,4913,64.000,3.97,11.80,4.484,1.312,74.330,56.249
98,2394,2088,64,86,306,4913,59.000,3.28,11.81,4.201,1.366,73.935,55.685
94,2358,2086,64,85,306,4913,62.000,2.06,11.81,4.308,1.359,73.858,54.895
96,2364,2086,64,84,307,4914,58.000,0.31,11.82,4.299,1.362,74.654,55.902
78,2105,2084,63,83,297,4914,65.000,4.55,11.83,4.228,1.345,73.501,54.501
85,2234,2082,63,83,302,4914,61.000,3.21,11.82,4.100,1.361,73.442,53.877
85,2234,2082,63,83,302,4914,64.000,3.83,11.83,4.100,1.360,73.379,54.479
85,2246,2086,63,82,302,4914,65.000,3.30,11.83,3.969,1.367,72.858,52.824
93,2382,2088,63,85,307,4914,66.000,3.91,11.83,4.060,1.368,72.514,53.052
94,2369,2086,64,84,307,4914,59.000,5.84,11.83,4.194,1.369,72.208,52.819
79,2125,2086,62,83,291,4914,57.000,3.20,11.83,4.619,1.370,72.344,53.241
76,2046,2086,62,84,282,4914,61.000,5.77,11.83,4.564,1.369,72.435,52.396
56,1913,2088,61,78,261,4915,70.000,5.65,11.83,4.482,1.369,71.716,52.662
79,2132,2092,62,80,275,4915,71.000,2.61,11.83,4.748,1.371,73.409,55.702
75,2000,2092,62,78,260,4915,85.000,6.16,11.83,4.772,1.368,72.773,54.646
76,2183,2082,61,81,277,4915,118.000,5.23,11.83,4.846,1.368,73.885,55.580
85,2338,2086,62,81,293,4915,113.000,3.35,11.83,4.528,1.366,72.890,54.124
91,2367,2088,63,83,298,4915,73.000,3.20,11.81,4.498,1.368,73.911,55.080
91,2367,2088,63,83,298,4915,73.000,3.20,11.81,4.498,1.368,73.911,55.080
99,2304,2090,63,85,305,4915,62.000,2.83,11.82,3.632,1.355,69.466,43.909
99,2314,2088,64,87,306,4915,62.000,2.67,11.82,3.460,1.351,67.316,40.744
99,2323,2088,64,84,306,4915,64.000,1.27,11.82,3.315,1.363,67.464,42.225
99,2321,2090,63,86,305,4915,64.000,4.01,11.82,3.426,1.353,66.700,40.499
99,2317,2088,64,85,305,4915,66.000,2.11,11.82,3.250,1.355,67.258,42.476
99,2315,2088,64,85,305,4916,67.000,3.29,11.82,3.604,1.365,67.882,43.974
