GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
97,2175,1988,72,92,280,4117,55.000,4.41,10.29,4.343,1.364,74.885,51.254
99,2199,1988,72,92,280,4117,56.000,4.20,10.29,4.345,1.364,74.875,51.674
97,2183,1988,72,91,279,4117,56.000,0.79,10.29,4.469,1.363,75.523,53.039
94,2133,1984,72,92,279,4117,56.000,4.76,10.29,4.385,1.364,75.075,52.195
87,2074,1982,72,91,280,4117,56.000,4.40,10.27,4.336,1.363,75.482,52.443
73,1879,1980,70,87,246,4117,61.000,3.67,10.27,4.441,1.360,75.666,53.626
54,1553,1976,69,87,235,4117,61.000,2.05,10.28,4.292,1.365,73.960,49.814
74,1906,1980,70,85,238,4117,61.000,3.15,10.28,4.373,1.366,73.386,49.003
74,1906,1980,70,85,238,4117,61.000,3.62,10.27,4.282,1.366,73.594,49.810
80,2026,1984,69,88,243,4117,59.000,5.13,10.28,4.345,1.366,73.333,48.795
51,1482,1974,69,84,236,4117,55.000,1.18,10.27,4.389,1.366,73.713,49.471
49,1464,1976,69,86,234,4118,55.000,4.38,10.27,4.492,1.365,73.999,51.041
64,1712,1982,69,84,239,4118,54.000,3.34,10.27,4.355,1.365,74.564,51.095
51,1497,1986,69,84,233,4118,53.000,3.66,10.27,4.457,1.365,74.028,50.672
53,1545,1972,70,87,234,4118,50.000,1.07,10.27,4.208,1.364,74.531,50.921
82,2070,1986,70,87,242,4118,49.000,5.21,10.27,4.277,1.365,73.710,49.493
69,1836,1984,70,90,257,4118,66.000,4.28,10.27,4.319,1.365,74.323,50.380
98,2244,1988,72,90,280,4118,80.000,4.37,10.27,3.850,1.365,73.007,47.602
98,2243,1990,71,91,281,4118,80.000,3.05,10.27,3.973,1.365,72.513,47.302
97,2235,1990,72,91,281,4118,78.000,4.88,10.27,3.699,1.370,71.963,47.449
98,2229,1988,71,92,280,4118,75.000,4.07,10.27,3.761,1.367,72.540,47.635
64,1711,1984,71,90,271,4118,61.000,2.51,10.27,3.462,1.366,71.368,45.934
75,1916,1986,71,87,262,4118,55.000,5.36,10.27,4.262,1.359,74.830,49.152
82,2066,1986,70,84,241,4122,48.000,5.63,10.27,4.388,1.356,75.605,49.168
68,1840,1988,69,84,232,4122,47.000,3.75,10.27,3.927,1.354,76.430,49.802
60,1737,1988,69,83,224,4122,47.000,4.83,10.27,4.231,1.356,76.330,49.387
78,1993,1986,68,83,222,4122,45.000,4.44,10.27,4.258,1.352,76.420,48.746
63,1700,1986,68,81,217,4122,57.000,3.89,10.27,4.232,1.357,76.368,48.693
99,2218,1990,71,91,281,4122,65.000,0.46,10.27,4.224,1.354,74.900,48.411
99,2201,1990,72,92,281,4122,64.000,3.24,10.27,4.235,1.361,74.610,48.917
99,2221,1988,72,91,281,4123,63.000,3.29,10.27,4.187,1.358,75.178,49.059
99,2225,1990,72,91,280,4123,61.000,3.10,10.28,4.200,1.359,74.705,48.830
98,2224,1988,72,90,280,4123,60.000,1.47,10.24,4.164,1.361,75.051,49.067
97,2222,1988,73,91,280,4124,61.000,4.29,10.24,3.966,1.365,75.043,49.812
99,2215,1988,72,91,281,4124,62.000,3.82,10.23,4.143,1.355,75.576,49.650
97,2227,1990,72,91,282,4124,60.000,1.64,10.24,4.237,1.354,75.874,50.032
89,2175,1984,72,89,279,4126,58.000,3.32,10.23,4.207,1.353,75.988,49.253
96,2224,1988,72,91,282,4126,57.000,4.38,10.23,4.180,1.354,75.609,49.371
86,2122,1988,72,91,283,4126,55.000,1.77,10.23,4.372,1.353,75.998,50.053
75,2005,1992,72,90,263,4126,53.000,1.18,10.23,3.908,1.356,76.505,49.749
72,1924,1994,71,87,255,4127,51.000,2.37,10.23,3.851,1.356,76.556,49.679
85,2120,1992,71,88,254,4127,49.000,3.51,10.23,3.860,1.358,76.684,49.654
71,1938,1986,70,88,245,4129,48.000,2.04,10.22,4.128,1.356,77.089,49.033
70,1860,1986,70,88,240,4129,47.000,2.35,10.23,4.127,1.358,76.690,49.163
57,1562,1984,70,86,233,4135,46.000,3.88,10.23,3.965,1.357,76.654,48.618
74,2030,1994,70,86,241,4136,45.000,3.30,10.23,4.011,1.355,77.239,48.245
71,1850,1984,70,85,237,4136,45.000,1.29,10.23,4.044,1.357,76.962,48.036
75,1902,1986,70,84,233,4136,44.000,4.08,10.23,4.019,1.358,76.792,48.389
61,1698,1998,69,86,231,4136,43.000,3.14,10.23,3.890,1.356,76.533,47.682
49,1498,1982,70,84,228,4136,44.000,1.97,10.23,3.733,1.357,76.212,47.802
83,2085,1992,70,86,236,4136,43.000,5.73,10.23,3.871,1.355,76.405,47.976
71,1903,1992,69,84,231,4136,44.000,3.80,10.23,3.860,1.353,77.002,47.511
72,1902,1992,69,85,236,4136,44.000,4.76,10.23,3.637,1.358,76.310,47.964
64,1812,1986,69,85,235,4136,44.000,1.37,10.23,3.992,1.355,77.029,48.169
74,2047,1994,70,85,238,4136,44.000,4.46,10.24,3.985,1.357,76.487,48.049
67,1842,1994,70,84,235,4136,44.000,4.49,10.23,3.848,1.355,76.764,47.716
84,2077,1988,69,85,238,4011,N/A,4.97,10.12,4.063,1.355,77.143,47.576
0,9,1340,63,66,55,3860,44.000,3.09,9.56,3.966,1.363,76.347,45.279
0,9,1340,63,66,55,3860,44.000,3.09,9.56,3.966,1.363,76.347,45.279
14,455,192,61,63,32,2879,44.000,2.98,8.98,5.146,1.400,74.740,23.587
0,0,908,61,64,35,911,N/A,3.73,8.33,3.975,1.371,66.158,18.812
11,242,1976,61,65,57,1093,0.000,5.17,8.57,3.694,1.376,69.530,27.954
3,49,1884,60,63,44,1093,64.000,6.23,8.57,3.682,1.382,74.181,33.664
1,27,1268,60,63,43,1093,60.000,5.90,8.57,3.751,1.387,73.053,25.996
5,72,1200,59,63,49,1093,60.000,6.82,8.57,3.931,1.379,69.398,21.412
4,87,958,59,63,42,1094,N/A,6.93,8.58,3.422,1.387,71.063,24.382
8,177,650,59,62,35,1119,60.000,4.17,8.64,4.794,1.374,70.369,19.054
4,71,398,59,62,35,1172,60.000,2.01,8.66,4.235,1.367,78.424,19.903
13,316,932,58,61,36,1233,60.000,0.00,8.67,3.469,1.379,71.111,19.564
12,280,592,59,61,35,1279,60.000,3.99,8.70,3.380,1.374,68.984,18.221
12,261,846,59,61,36,1330,60.000,1.80,8.71,3.392,1.377,69.415,18.342
5,102,754,58,62,34,1376,0.000,1.38,8.75,2.833,1.377,68.955,17.970
4,83,656,58,61,37,1444,0.000,1.46,8.75,2.993,1.365,69.177,17.216
4,78,906,58,61,37,1504,0.000,0.00,8.78,2.972,1.359,65.916,16.659
4,78,906,58,61,37,1582,0.000,1.63,8.79,2.877,1.376,69.492,17.571
5,127,354,58,60,35,1589,3.000,5.61,8.86,3.262,1.376,71.488,18.291
0,13,666,58,61,32,1589,29.000,5.51,8.91,4.077,1.370,79.556,31.237
1,15,912,57,60,35,1590,29.000,2.98,8.99,3.959,1.376,77.920,31.124
0,9,1552,57,60,35,1591,23.000,6.90,9.04,4.599,1.379,77.302,28.580
0,5,208,57,59,31,1594,24.000,5.33,9.11,3.422,1.362,80.561,32.096
4,54,888,57,61,37,1781,19.000,5.11,9.08,4.088,1.373,78.398,22.772
0,17,720,57,59,33,2486,10.000,4.05,9.08,4.367,1.359,73.254,25.206
0,6,336,57,59,31,2486,2.000,3.44,9.08,3.470,1.363,71.985,20.463
0,4,228,56,59,27,2502,10.000,2.55,9.01,4.181,1.380,80.370,22.538
1,15,544,56,59,27,2502,10.000,3.33,9.02,2.622,1.381,72.932,29.275
0,9,660,56,58,26,2502,10.000,1.30,9.02,2.042,1.388,71.060,30.297
0,6,208,56,58,27,2506,10.000,2.12,9.03,2.108,1.390,70.878,29.380
70,1931,1486,57,64,56,2591,22.000,1.73,9.04,2.359,1.388,72.261,30.889
99,2278,1988,65,83,281,2600,121.000,2.78,9.05,3.136,1.358,66.920,36.017
99,2281,1988,67,86,281,2607,120.000,2.65,9.04,2.498,1.344,65.172,32.516
99,2282,1990,67,85,280,2610,119.000,2.39,9.05,2.571,1.327,64.642,31.227
99,2276,1990,68,86,280,2614,118.000,2.72,9.05,2.373,1.331,64.488,30.965
99,2278,1988,68,85,280,2617,115.000,0.00,9.02,2.705,1.325,64.492,30.988
99,2277,1988,67,86,281,2621,114.000,2.93,9.02,2.419,1.331,64.078,30.573
99,2276,1988,68,87,281,2621,113.000,1.98,9.06,2.522,1.321,63.721,29.548
99,2273,1988,68,86,281,2621,113.000,2.81,9.06,2.315,1.322,63.081,29.848
99,2278,1988,68,86,281,2621,113.000,0.00,9.05,2.550,1.323,63.774,29.672
99,2275,1988,68,86,280,2621,112.000,1.48,9.06,2.172,1.318,63.066,29.203
99,2278,1990,68,87,280,2623,112.000,2.82,9.05,2.478,1.329,63.221,29.754
99,2275,1988,68,87,281,2626,110.000,2.96,8.99,2.391,1.318,63.377,29.078
99,2266,1988,69,87,280,2627,113.000,2.28,8.99,2.544,1.324,63.431,29.196
99,2278,1988,69,86,281,2628,111.000,0.00,8.99,2.366,1.323,63.314,29.835
99,2277,1988,69,86,281,2633,111.000,1.86,8.99,2.455,1.323,63.508,30.118
99,2272,1990,69,87,281,2634,112.000,2.05,8.99,2.241,1.322,62.863,30.110
99,2270,1990,69,87,280,2635,112.000,2.31,8.99,2.542,1.324,63.229,29.826
99,2266,1988,70,87,280,2635,113.000,2.39,8.98,2.260,1.322,62.868,28.655
99,2269,1988,69,87,281,2635,113.000,0.00,8.99,2.449,1.324,63.567,29.138
99,2270,1988,70,88,281,2635,113.000,2.41,8.99,2.319,1.326,63.297,29.865
99,2252,1990,69,88,281,2635,130.000,1.29,8.99,2.580,1.330,63.956,30.415
99,2252,1988,70,88,281,2636,143.000,2.56,8.98,2.298,1.333,63.080,31.837
99,2256,1990,70,87,280,2636,143.000,1.92,8.99,2.855,1.350,65.928,34.512
99,2263,1990,70,87,280,2636,142.000,0.00,8.98,2.399,1.340,65.249,33.396
99,2261,1990,70,86,281,2636,140.000,2.35,8.99,2.765,1.349,65.704,35.599
99,2261,1988,70,88,281,2636,137.000,2.35,8.98,2.479,1.343,64.941,33.353
99,2269,1988,70,87,281,2636,137.000,1.86,8.98,2.635,1.343,65.448,33.736
99,2261,1988,70,89,281,2636,135.000,0.00,8.98,2.419,1.345,65.157,33.700
99,2263,1988,71,87,280,2636,134.000,2.98,8.98,2.763,1.344,66.161,33.845
99,2263,1988,70,88,281,2636,133.000,2.11,8.98,2.518,1.343,65.672,34.069
99,2269,1990,70,89,280,2636,131.000,2.10,8.97,2.584,1.343,65.237,33.292
99,2267,1988,70,89,280,2636,131.000,2.48,8.98,2.652,1.344,65.427,33.570
99,2262,1990,70,91,281,2636,130.000,0.00,8.97,2.684,1.340,65.972,33.496
99,2261,1988,71,87,280,2637,130.000,2.40,8.97,2.571,1.346,65.705,33.637
99,2270,1988,71,87,281,2642,121.000,2.83,8.97,2.714,1.347,65.782,33.795
99,2270,1988,71,89,280,2644,116.000,3.62,8.97,2.625,1.343,66.739,34.233
99,2269,1988,70,88,281,2646,117.000,1.83,8.97,2.923,1.351,67.831,35.597
99,2263,1988,70,88,281,2646,118.000,0.00,8.96,2.531,1.336,66.751,34.204
99,2264,1988,70,88,281,2646,119.000,1.95,8.97,2.773,1.343,67.219,34.605
99,2267,1992,71,89,280,2646,120.000,2.93,8.96,2.594,1.347,67.342,35.565
99,2264,1988,70,88,280,2648,120.000,2.52,8.97,2.846,1.342,67.418,34.622
99,2263,1988,71,88,280,2648,120.000,3.60,8.96,2.469,1.341,66.635,34.487
99,2259,1988,71,88,280,2648,120.000,0.00,8.97,2.873,1.351,67.431,34.726
99,2266,1988,71,89,280,2648,120.000,3.06,8.97,2.540,1.348,66.965,34.966
99,2266,1988,71,88,281,2648,119.000,2.36,8.97,2.887,1.333,67.122,34.091
99,2264,1988,71,91,280,2648,119.000,3.28,8.96,2.581,1.339,66.928,33.579
99,2262,1992,71,89,281,2649,119.000,1.96,8.97,2.657,1.338,66.835,33.751
99,2268,1988,71,88,281,2649,118.000,0.00,8.96,2.183,1.338,65.946,33.677
99,2269,1990,71,88,281,2649,118.000,2.36,8.96,2.544,1.335,66.409,33.618
99,2262,1988,71,89,281,2649,118.000,3.71,8.96,2.466,1.343,66.953,34.783
99,2266,1988,71,90,281,2650,117.000,1.41,8.96,2.692,1.334,66.959,33.573
99,2267,1988,72,88,280,2650,117.000,0.84,8.96,2.283,1.335,66.466,33.391
99,2263,1990,72,88,281,2651,116.000,1.37,8.96,2.623,1.336,67.115,34.076
99,2262,1988,72,88,281,2651,116.000,2.50,8.96,2.408,1.324,65.856,32.979
99,2262,1988,72,88,281,2652,116.000,2.29,8.96,2.484,1.342,66.775,34.093
99,2259,1988,72,88,280,2652,115.000,2.49,8.96,2.258,1.331,66.187,32.863
99,2250,1990,72,91,281,2654,113.000,1.05,8.96,2.539,1.339,65.827,32.918
99,2253,1988,72,89,281,2654,114.000,0.00,8.96,2.146,1.314,63.430,29.518
99,2252,1988,71,89,280,2654,115.000,2.50,8.96,2.442,1.319,64.264,30.702
99,2252,1988,72,90,281,2654,116.000,2.63,8.95,2.130,1.317,63.313,30.150
99,2249,1988,72,90,280,2655,116.000,2.16,8.96,2.583,1.331,64.673,32.020
99,2252,1988,72,91,280,2655,117.000,0.00,8.96,2.085,1.329,63.640,31.471
99,2251,1988,72,90,281,2655,117.000,2.60,8.96,2.392,1.324,64.378,31.118
99,2248,1990,72,90,281,2655,119.000,3.18,8.96,2.218,1.327,63.833,31.111
99,2252,1990,72,90,280,2655,119.000,2.33,8.96,2.519,1.332,64.859,31.921
99,2251,1988,72,91,281,2655,119.000,0.80,8.96,2.164,1.332,64.004,31.040
99,2250,1988,72,89,280,2655,120.000,1.85,8.96,2.458,1.328,64.493,31.021
99,2248,1988,73,90,280,2655,121.000,2.73,8.96,2.189,1.325,63.649,31.357
99,2251,1990,71,91,279,2655,122.000,1.87,8.96,2.416,1.333,64.707,31.622
99,2254,1990,72,89,280,2655,122.000,2.64,8.96,2.156,1.333,64.248,31.561
99,2254,1988,73,90,281,2656,123.000,0.00,8.96,2.160,1.331,64.654,32.161
99,2255,1988,71,89,281,2657,123.000,2.38,8.96,2.080,1.322,63.952,31.039
99,2261,1988,72,90,280,2657,124.000,2.44,8.96,2.430,1.333,64.997,32.097
99,2258,1988,72,89,280,2657,124.000,3.32,8.96,2.226,1.330,64.523,32.257
99,2255,1988,72,90,281,2657,125.000,1.96,8.95,2.278,1.333,65.052,32.989
99,2250,1990,73,91,280,2657,125.000,0.00,8.96,2.096,1.330,63.956,31.964
99,2254,1988,73,90,280,2658,125.000,2.89,8.96,2.438,1.333,65.478,32.835
99,2257,1988,74,91,280,2658,125.000,3.43,8.96,2.216,1.334,64.559,32.489
99,2254,1988,72,90,281,2658,125.000,2.07,8.96,2.186,1.338,64.534,32.375
99,2252,1988,73,91,281,2658,126.000,0.00,8.96,2.123,1.334,64.639,32.599
99,2245,1988,73,90,280,2658,129.000,2.87,8.96,2.269,1.336,64.947,32.500
99,2245,1990,73,90,281,2658,131.000,1.82,8.96,2.124,1.338,64.592,32.202
99,2244,1988,73,92,281,2658,132.000,1.85,8.96,2.308,1.334,64.876,31.938
99,2242,1988,73,91,281,2658,133.000,0.33,8.96,2.124,1.336,64.647,32.454
99,2236,1990,73,90,281,2658,133.000,1.75,8.96,2.199,1.339,64.366,31.496
99,2235,1988,73,90,280,2658,133.000,3.57,8.95,2.226,1.337,64.343,32.336
99,2244,1988,73,91,280,2658,133.000,2.19,8.96,2.072,1.338,64.387,31.827
99,2239,1988,73,90,281,2658,134.000,3.04,8.95,2.301,1.342,64.674,32.532
99,2237,1988,73,90,280,2658,133.000,1.28,8.96,2.283,1.331,64.601,31.442
99,2237,1988,73,92,281,2658,133.000,0.17,8.96,2.165,1.337,64.528,32.239
99,2242,1988,73,91,281,2658,133.000,2.47,8.96,2.191,1.335,64.233,30.998
99,2244,1988,73,91,281,2658,133.000,2.62,8.95,2.215,1.343,64.749,32.708
99,2263,1988,73,92,280,2658,141.000,2.51,8.96,2.217,1.341,64.577,31.415
99,2265,1988,73,92,281,2659,141.000,0.00,8.95,2.069,1.323,61.981,28.651
99,2259,1988,73,90,280,2661,142.000,3.06,8.96,1.962,1.327,61.991,27.984
99,2260,1988,73,93,280,2663,143.000,1.95,8.95,2.055,1.336,62.300,30.186
99,2259,1988,74,90,281,2663,144.000,2.77,8.96,2.145,1.333,62.474,29.281
99,2255,1988,73,90,281,2663,144.000,1.99,8.96,2.076,1.333,62.415,29.429
99,2256,1988,73,90,281,2664,145.000,0.00,8.96,2.009,1.329,61.869,28.401
99,2259,1988,73,90,281,2665,142.000,2.56,8.96,2.101,1.338,62.487,30.067
99,2263,1990,73,90,281,2665,142.000,2.00,8.95,2.032,1.324,61.930,27.881
99,2261,1988,72,91,280,2665,144.000,2.23,8.96,2.118,1.330,61.681,28.944
99,2261,1988,74,90,281,2665,145.000,3.11,8.95,2.050,1.328,61.647,28.386
96,2272,1988,73,90,281,2666,144.000,0.49,8.96,2.379,1.335,62.652,29.676
97,2278,1988,73,90,281,2667,144.000,2.57,8.95,2.193,1.327,61.973,28.383
95,2266,1988,73,89,280,2667,144.000,2.69,8.96,2.135,1.329,62.031,28.591
95,2268,1988,73,90,280,2667,144.000,3.37,8.95,2.070,1.334,61.939,28.272
94,2239,1990,74,91,279,2667,144.000,0.70,8.96,2.265,1.328,61.774,28.346
91,2164,1990,73,91,279,2668,144.000,3.18,8.95,2.039,1.332,61.455,27.817
88,2156,1982,73,93,280,2670,144.000,2.94,8.96,2.162,1.330,61.922,28.108
85,2114,1988,73,90,278,2672,144.000,3.79,8.95,2.017,1.331,61.088,27.254
83,2049,1982,73,90,271,2674,144.000,2.69,8.95,2.179,1.330,61.156,27.181
85,2097,1986,73,89,267,2678,144.000,0.00,8.95,1.899,1.328,60.853,27.245
77,2001,1980,73,91,268,2678,144.000,2.49,8.95,2.057,1.325,61.520,26.772
22,2208,1394,68,71,99,2257,N/A,3.40,8.72,1.915,1.324,60.580,26.206
0,0,1342,64,67,44,905,N/A,3.70,8.30,3.381,1.352,66.112,27.864
12,171,1984,64,68,58,1087,N/A,7.04,8.49,4.173,1.379,71.921,30.541
0,15,1992,63,67,59,1087,60.000,6.81,8.49,4.048,1.383,73.596,32.138
5,97,1072,63,66,52,1087,60.000,4.85,8.50,4.781,1.377,71.380,20.509
1,30,1754,62,66,51,1087,60.000,6.35,8.49,3.506,1.381,70.248,19.969
0,15,288,62,64,38,1089,N/A,6.38,8.55,3.983,1.381,67.999,17.209
4,93,346,62,63,34,1105,30.000,6.29,8.62,4.352,1.379,72.590,20.656
4,70,1098,62,64,41,1172,30.000,3.39,8.63,4.355,1.367,82.989,19.356
4,70,1098,62,64,41,1172,30.000,3.39,8.63,4.355,1.367,82.989,19.356
14,273,842,61,64,39,1277,30.000,2.35,8.67,2.905,1.377,71.935,17.803
14,273,842,61,64,39,1277,30.000,2.35,8.67,2.905,1.377,71.935,17.803
12,265,926,60,64,40,1330,30.000,2.24,8.71,2.919,1.377,72.465,18.918
8,156,898,60,64,41,1409,30.000,2.50,8.72,3.477,1.388,74.384,28.754
8,156,898,60,64,41,1473,0.000,0.00,8.72,3.001,1.369,71.708,18.148
10,241,1490,61,64,41,1517,0.000,3.41,8.74,3.008,1.359,68.080,16.085
14,327,904,60,63,40,1572,0.000,2.05,8.75,3.624,1.374,68.795,18.463
10,225,220,59,62,36,1628,0.000,2.49,8.78,3.438,1.378,69.744,17.659
3,37,354,60,62,35,1684,0.000,1.26,8.78,3.354,1.370,69.829,18.136
0,7,776,60,63,39,1688,28.000,2.96,8.88,3.203,1.360,70.014,16.853
3,38,416,59,62,34,1688,29.000,4.88,8.96,4.136,1.366,80.859,40.331
1,14,1274,59,62,34,1690,30.000,6.84,9.05,3.561,1.380,78.364,25.577
0,12,336,59,62,32,1692,23.000,4.30,9.09,4.101,1.384,77.066,23.047
0,7,780,59,61,32,1695,28.000,0.47,9.15,4.537,1.351,78.570,25.737
1,25,804,59,62,36,1695,29.000,4.55,9.22,4.158,1.376,76.963,26.772
1,19,1002,59,61,34,1903,20.000,2.54,9.17,4.197,1.367,76.967,28.461
12,329,1206,58,62,39,2594,9.000,2.95,9.19,4.359,1.375,73.342,23.491
0,4,242,59,61,33,2594,9.000,6.85,9.15,3.159,1.355,69.611,20.070
1,17,946,58,61,31,2610,3.000,2.78,9.13,4.145,1.376,80.521,21.395
0,7,478,58,61,31,2610,3.000,0.00,9.14,2.898,1.377,76.486,26.118
0,5,642,58,61,29,2610,3.000,1.01,9.13,2.457,1.386,72.168,30.775
0,4,516,58,61,30,2610,3.000,1.17,9.15,2.075,1.386,72.450,30.067
4,119,194,58,60,29,2671,17.000,2.40,9.16,2.195,1.384,72.354,30.308
98,2285,1990,67,83,280,2687,125.000,0.00,9.17,2.964,1.351,69.702,37.552
99,2264,1988,68,86,280,2695,121.000,2.26,9.17,2.654,1.332,68.719,39.995
99,2258,1988,69,86,281,2702,120.000,2.92,9.17,2.307,1.323,66.522,37.028
99,2237,1988,69,87,280,2702,117.000,3.65,9.17,2.518,1.337,68.110,38.366
99,2222,1988,70,87,281,2706,107.000,1.96,9.17,2.398,1.326,66.490,36.600
99,2212,1988,71,88,281,2707,97.000,2.48,9.17,2.522,1.321,66.992,36.716
99,2204,1988,70,88,280,2708,88.000,2.23,9.18,2.193,1.310,65.354,33.089
99,2207,1988,71,88,280,2709,87.000,2.53,9.17,2.435,1.311,65.412,33.238
99,2214,1988,70,90,281,2709,95.000,0.00,9.17,2.059,1.307,64.022,32.592
99,2217,1990,71,88,281,2709,98.000,1.99,9.18,2.508,1.304,65.728,34.590
99,2208,1988,71,91,281,2709,98.000,2.64,9.18,2.275,1.314,65.273,34.170
99,2207,1988,71,90,280,2709,96.000,3.62,9.12,2.343,1.318,65.451,33.381
99,2200,1988,71,90,280,2709,95.000,3.01,9.11,2.016,1.316,64.360,31.778
99,2199,1990,72,89,281,2710,91.000,0.00,9.12,2.328,1.311,64.456,31.339
99,2198,1988,71,90,280,2710,86.000,3.11,9.11,1.975,1.314,63.675,30.708
99,2189,1988,72,90,281,2710,84.000,2.29,9.11,2.160,1.319,64.303,30.473
99,2192,1988,71,89,280,2710,82.000,1.20,9.11,2.177,1.311,63.324,28.825
99,2193,1990,72,89,279,2710,81.000,1.32,9.11,2.324,1.312,64.154,31.908
99,2205,1988,71,90,281,2710,80.000,3.73,9.11,2.093,1.313,63.414,30.825
99,2204,1988,71,89,282,2710,79.000,2.31,9.11,2.335,1.315,64.518,31.910
99,2200,1988,72,90,281,2710,81.000,1.64,9.11,2.003,1.309,63.183,30.232
99,2182,1988,72,91,282,2710,84.000,0.21,9.11,2.269,1.322,64.621,31.771
99,2179,1988,72,90,281,2712,85.000,4.20,9.11,1.978,1.308,63.395,30.789
99,2191,1988,72,90,280,2712,85.000,1.77,9.11,2.347,1.314,64.600,32.498
99,2181,1988,72,90,280,2712,86.000,1.79,9.11,2.071,1.316,63.989,31.592
99,2177,1988,72,90,281,2712,87.000,0.00,9.11,2.443,1.311,64.784,32.630
99,2178,1988,72,90,280,2713,89.000,2.41,9.11,2.019,1.301,63.661,30.916
99,2189,1988,72,89,280,2713,89.000,2.47,9.11,2.359,1.316,65.308,33.895
99,2192,1988,72,90,280,2713,90.000,2.21,9.11,2.098,1.311,64.197,31.451
99,2188,1988,72,90,280,2713,90.000,0.46,9.10,2.476,1.313,65.240,33.143
99,2201,1988,73,90,280,2714,92.000,3.35,9.11,2.042,1.313,64.181,31.634
99,2195,1988,73,88,281,2715,93.000,2.44,9.11,2.259,1.313,65.004,33.039
99,2206,1988,73,90,281,2715,94.000,3.40,9.11,2.043,1.308,63.966,31.507
99,2204,1988,72,91,280,2716,98.000,0.60,9.10,2.331,1.315,65.533,33.135
99,2205,1988,72,90,280,2717,100.000,0.17,9.11,2.023,1.312,64.250,31.283
99,2219,1988,73,90,280,2717,98.000,2.23,9.11,2.330,1.327,65.568,32.594
99,2204,1988,73,90,280,2717,97.000,3.94,9.11,1.991,1.299,63.731,30.716
99,2197,1988,72,91,281,2718,98.000,0.00,9.11,2.636,1.327,66.133,33.916
99,2197,1990,72,90,280,2718,97.000,1.73,9.10,2.028,1.303,64.435,31.727
99,2192,1988,73,91,281,2718,96.000,1.06,9.11,2.315,1.315,65.002,33.004
99,2178,1988,74,92,280,2718,95.000,2.00,9.10,1.998,1.304,63.935,31.615
99,2174,1988,73,91,281,2718,89.000,1.67,9.11,2.326,1.319,65.284,33.544
99,2169,1988,73,92,280,2718,88.000,0.00,9.10,2.180,1.318,64.219,30.586
99,2167,1988,73,92,281,2718,87.000,2.29,9.11,2.241,1.313,64.333,30.836
99,2172,1988,74,91,280,2718,87.000,2.17,9.11,2.139,1.308,64.103,30.399
99,2187,1988,74,91,280,2718,88.000,0.00,9.11,2.527,1.310,65.290,32.464
99,2180,1988,73,91,281,2718,89.000,3.32,9.10,2.077,1.305,63.774,30.700
99,2179,1988,73,91,282,2718,88.000,2.93,9.11,2.269,1.314,64.834,32.544
99,2179,1988,73,91,282,2718,88.000,2.58,9.11,2.050,1.307,64.076,30.712
99,2176,1990,73,92,282,2718,88.000,2.14,9.10,2.314,1.313,65.104,32.151
99,2179,1990,73,92,280,2718,86.000,2.35,9.11,2.025,1.306,64.043,30.993
99,2172,1990,73,92,280,2718,87.000,0.00,9.10,2.235,1.312,64.869,32.410
99,2174,1988,74,93,282,2718,99.000,1.33,9.11,1.952,1.308,63.558,30.708
99,2190,1988,74,91,281,2718,102.000,3.41,9.10,2.533,1.320,66.776,35.754
99,2202,1988,73,91,280,2718,102.000,3.92,9.11,2.249,1.308,65.950,34.369
99,2214,1988,73,91,280,2718,106.000,1.03,9.11,2.590,1.314,67.367,36.534
99,2230,1988,73,91,281,2718,111.000,2.59,9.11,2.272,1.302,66.518,35.708
99,2236,1988,73,90,281,2718,114.000,3.31,9.11,2.671,1.320,68.557,39.415
98,2227,1988,74,91,280,2718,113.000,2.30,9.11,2.402,1.314,68.063,38.622
99,2223,1988,73,92,281,2718,114.000,0.00,9.11,2.562,1.316,68.893,39.178
99,2232,1988,74,91,280,2718,123.000,3.63,9.11,2.406,1.309,67.626,37.139
99,2248,1988,74,91,281,2718,135.000,3.22,9.11,2.859,1.328,69.678,40.968
99,2257,1988,74,91,281,2718,140.000,3.03,9.10,2.522,1.328,70.025,42.298
99,2268,1990,73,90,281,2719,140.000,0.02,9.11,2.860,1.338,72.304,44.895
99,2259,1990,73,89,281,2719,135.000,4.25,9.10,2.574,1.333,71.280,43.707
99,2257,1990,73,90,281,2719,130.000,2.86,9.11,2.816,1.334,71.790,43.822
99,2247,1988,73,90,280,2719,128.000,5.93,9.10,2.685,1.324,70.757,41.867
99,2244,1988,74,90,280,2719,130.000,1.57,9.11,2.907,1.331,71.804,43.178
99,2230,1988,74,90,280,2719,132.000,3.52,9.10,2.597,1.324,70.957,43.215
99,2240,1990,74,91,280,2719,134.000,3.59,9.11,3.037,1.338,72.514,45.666
99,2243,1990,74,89,280,2719,135.000,2.57,9.10,2.649,1.323,71.555,44.298
99,2253,1990,73,90,280,2719,135.000,0.16,9.11,2.921,1.332,72.747,45.721
99,2258,1988,74,91,280,2719,136.000,4.14,9.10,2.700,1.328,72.254,45.414
99,2258,1988,74,89,280,2719,134.000,2.33,9.11,3.018,1.337,73.216,46.687
99,2271,1988,74,89,280,2719,123.000,1.56,9.10,2.778,1.328,72.481,45.008
